20220422_MDE_NB_verduras_W16,20220422_MDE_NB_frutas_W16,20220422_MDE_NB_tuberculos_W16,20220422_MDE_NB_contenedores_W16,20220422_MDE_NB_vasos_W16,20220422_MDE_NB_cubiertosypitillos_W16,20220422_MDE_NB_platosybandejas_W16,20220422_MDE_NB_empaqueyenvoltura_W16,20220422_MDE_NB_bolsas_W16,20220422_MDE_NB_bebidassinalcohol_W16,20220422_MDE_NB_huevos_W16,20220422_MDE_NB_leches_W16,20220422_MDE_NB_cremas_W16,20220422_MDE_NB_derivadoslacteos_W16
,,,,,132681327.0,146714072.0,125361625.0,138677659.0,,,120639265.0,144395854.0,133893555.0
,,,,,127422065.0,118939097.0,129949145.0,136834460.0,,,120635165.0,124296789.0,146947509.0
,,,,,118021745.0,125361625.0,119647711.0,128081312.0,,,118402851.0,134053464.0,125463991.0
,,,,,134512242.0,129949145.0,120827359.0,139189666.0,,,122367780.0,128577113.0,118906295.0
,,,,,123661944.0,119647711.0,131726818.0,118451622.0,,,126799653.0,133930588.0,135065020.0
,,,,,133930619.0,120827359.0,125464036.0,132713897.0,,,129097505.0,146845278.0,121273788.0
,,,,,139128446.0,131726818.0,118906342.0,126619050.0,,,146865956.0,121949793.0,124263872.0
,,,,,141741698.0,125464036.0,145948136.0,129527212.0,,,132259621.0,123960932.0,132312513.0
,,,,,123129478.0,118906342.0,133926378.0,133246381.0,,,118529835.0,123276904.0,117956033.0
,,,,,121900681.0,145948136.0,118529514.0,142970286.0,,,122363691.0,121335404.0,128433601.0
,,,,,143605385.0,133926378.0,121208299.0,122342833.0,,,128069425.0,118054508.0,118046147.0
,,,,,128589451.0,118529514.0,145432047.0,133893555.0,,,118505265.0,120655470.0,122408400.0
,,,,,145157774.0,121208299.0,137133558.0,146947509.0,,,119643954.0,132681327.0,139886034.0
,,,,,124415632.0,145432047.0,127397368.0,125463991.0,,,119729978.0,127422065.0,146714072.0
,,,,,119692946.0,137133558.0,131010040.0,118906295.0,,,131010363.0,118021745.0,118939097.0
,,,,,138595989.0,127397368.0,124337658.0,135065020.0,,,138153786.0,134512242.0,125361625.0
,,,,,120946326.0,131010040.0,120716794.0,121273788.0,,,127278906.0,123661944.0,129949145.0
,,,,,138653335.0,124337658.0,133201411.0,124263872.0,,,118456123.0,133930619.0,119647711.0
,,,,,141614745.0,138759675.0,120786436.0,132312513.0,,,117968703.0,139128446.0,120827359.0
,,,,,130444954.0,120716794.0,136613381.0,117956033.0,,,118013756.0,141741698.0,131726818.0
,,,,,145936029.0,133201411.0,120634888.0,128433601.0,,,123076415.0,121900681.0,125464036.0
,,,,,120704670.0,120786436.0,138808841.0,118046147.0,,,125005635.0,143605385.0,118906342.0
,,,,,132120225.0,136613381.0,130874890.0,122408400.0,,,133164868.0,128589451.0,145948136.0
,,,,,121740964.0,120634888.0,120262156.0,139886034.0,,,127373127.0,139185806.0,133926378.0
,,,,,118025893.0,138808841.0,123858444.0,146714072.0,,,120110923.0,145157774.0,118529514.0
,,,,,142986917.0,130874890.0,124378637.0,118939097.0,,,118493009.0,124415632.0,121208299.0
,,,,,137989799.0,120262156.0,133934608.0,125361625.0,,,123060049.0,119692946.0,145432047.0
,,,,,120225451.0,123858444.0,140865041.0,129949145.0,,,123305812.0,138595989.0,137133558.0
,,,,,128507563.0,124378637.0,120126992.0,119647711.0,,,132751189.0,120946326.0,127397368.0
,,,,,122330797.0,133934608.0,121355795.0,120827359.0,,,135266134.0,138653335.0,131010040.0
,,,,,132230833.0,140865041.0,133910036.0,131726818.0,,,121765724.0,141614745.0,124337658.0
,,,,,133660339.0,120126992.0,124952084.0,125464036.0,,,117985119.0,130444954.0,138759675.0
,,,,,135282357.0,121355795.0,139222550.0,118906342.0,,,138739552.0,145936029.0,120716794.0
,,,,,127819450.0,133910036.0,125890074.0,145948136.0,,,133242731.0,120704670.0,133201411.0
,,,,,118832832.0,124952084.0,127852058.0,133926378.0,,,129859437.0,132120225.0,120786436.0
,,,,,118533828.0,139222550.0,136588828.0,118529514.0,,,125128567.0,121740964.0,136613381.0
,,,,,128999109.0,125890074.0,128028196.0,121208299.0,,,139759480.0,118025893.0,120634888.0
,,,,,118443720.0,127852058.0,120245805.0,145432047.0,,,120663929.0,142986917.0,138808841.0
,,,,,132779720.0,136588828.0,131087925.0,137133558.0,,,128958328.0,137989799.0,130874890.0
,,,,,142442185.0,128028196.0,129113655.0,127397368.0,,,119644027.0,120225451.0,120262156.0
,,,,,119811795.0,120245805.0,127376953.0,131010040.0,,,120086396.0,128507563.0,123858444.0
,,,,,132759251.0,131087925.0,145354298.0,124337658.0,,,142442365.0,122330797.0,124378637.0
,,,,,120733395.0,129113655.0,130805308.0,138759675.0,,,119611266.0,132230833.0,133934608.0
,,,,,123190996.0,127376953.0,120282687.0,120716794.0,,,129691525.0,133660339.0,140865041.0
,,,,,120643287.0,145354298.0,135917128.0,133201411.0,,,119660423.0,135282357.0,120126992.0
,,,,,133922519.0,130805308.0,118435404.0,120786436.0,,,118022030.0,127819450.0,121355795.0
,,,,,124260060.0,120282687.0,134692428.0,136613381.0,,,125046671.0,132816572.0,124952084.0
,,,,,146722526.0,135917128.0,144395854.0,120634888.0,,,146214799.0,118832832.0,139222550.0
,,,,,124260063.0,118435404.0,124296789.0,138808841.0,,,124268435.0,118533828.0,125890074.0
,,,,,124407519.0,134692428.0,134053464.0,130874890.0,,,146595740.0,128999109.0,127852058.0
,,,,,124780257.0,144395854.0,128577113.0,120262156.0,,,134213534.0,118443720.0,136588828.0
,,,,,123104996.0,124296789.0,136175193.0,123858444.0,,,132042657.0,132779720.0,128028196.0
,,,,,138559204.0,134053464.0,133930588.0,124378637.0,,,121483189.0,142442185.0,120245805.0
,,,,,130952937.0,128577113.0,146845278.0,133934608.0,,,136638390.0,119811795.0,131087925.0
,,,,,134033129.0,136175193.0,121949793.0,140865041.0,,,134107066.0,132759251.0,129113655.0
,,,,,121933555.0,133930588.0,123960932.0,120126992.0,,,138055611.0,120733395.0,127376953.0
,,,,,146812662.0,146845278.0,123276904.0,121355795.0,,,119721918.0,123190996.0,145354298.0
,,,,,119746296.0,121949793.0,121335404.0,133910036.0,,,133160894.0,120643287.0,130805308.0
,,,,,145936122.0,123960932.0,118054508.0,124952084.0,,,131563458.0,133922519.0,120282687.0
,,,,,124858107.0,123276904.0,120655470.0,139222550.0,,,125415365.0,134676186.0,135917128.0
,,,,,117989115.0,121335404.0,132681327.0,125890074.0,,,118046662.0,124260060.0,118435404.0
,,,,,121372417.0,118054508.0,127422065.0,127852058.0,,,118431688.0,146722526.0,134692428.0
,,,,,126672646.0,120655470.0,118021745.0,136588828.0,,,121290701.0,124260063.0,144395854.0
,,,,,124251911.0,132681327.0,134512242.0,128028196.0,,,124284878.0,124407519.0,124296789.0
,,,,,125001480.0,127422065.0,123661944.0,120245805.0,,,135954389.0,124780257.0,128577113.0
,,,,,121958158.0,118021745.0,133930619.0,131087925.0,,,134086615.0,123104996.0,136175193.0
,,,,,139177742.0,134512242.0,141741698.0,129113655.0,,,124440538.0,138559204.0,133930588.0
,,,,,131522319.0,123661944.0,123129478.0,127376953.0,,,123391965.0,130952937.0,146845278.0
,,,,,132620053.0,133930619.0,121900681.0,145354298.0,,,120754143.0,134033129.0,121949793.0
,,,,,130891544.0,139128446.0,143605385.0,130805308.0,,,139153378.0,121933555.0,123960932.0
,,,,,121958171.0,141741698.0,139185806.0,120282687.0,,,118501352.0,146812662.0,123276904.0
,,,,,123793180.0,123129478.0,145157774.0,135917128.0,,,124342250.0,119746296.0,121335404.0
,,,,,125570844.0,121900681.0,124415632.0,118435404.0,,,118058987.0,145936122.0,118054508.0
,,,,,125034267.0,143605385.0,119692946.0,134692428.0,,,142258154.0,124858107.0,120655470.0
,,,,,132808476.0,128589451.0,138595989.0,144395854.0,,,120242160.0,117989115.0,132681327.0
,,,,,120639265.0,139185806.0,120946326.0,124296789.0,,,142225393.0,126672646.0,118021745.0
,,,,,120635165.0,145157774.0,138653335.0,134053464.0,,,124981234.0,124251911.0,134512242.0
,,,,,118402851.0,124415632.0,141614745.0,128577113.0,,,139255793.0,125001480.0,123661944.0
,,,,,122367780.0,119692946.0,130444954.0,136175193.0,,,131559412.0,121958158.0,133930619.0
,,,,,126799653.0,138595989.0,145936029.0,133930588.0,,,135262196.0,139177742.0,139128446.0
,,,,,129097505.0,120946326.0,120704670.0,146845278.0,,,117985275.0,139157262.0,141741698.0
,,,,,146865956.0,138653335.0,132120225.0,121949793.0,,,118579196.0,131522319.0,123129478.0
,,,,,132259621.0,141614745.0,121740964.0,123960932.0,,,146829309.0,132620053.0,121900681.0
,,,,,118529835.0,130444954.0,118025893.0,123276904.0,,,131059710.0,130891544.0,143605385.0
,,,,,122363691.0,145936029.0,142986917.0,121335404.0,,,,121958171.0,128589451.0
,,,,,128069425.0,120704670.0,137989799.0,118054508.0,,,,123793180.0,139185806.0
,,,,,118505265.0,132120225.0,120225451.0,120655470.0,,,,125570844.0,145157774.0
,,,,,119643954.0,121740964.0,128507563.0,132681327.0,,,,125034267.0,124415632.0
,,,,,119729978.0,118025893.0,122330797.0,127422065.0,,,,131796767.0,119692946.0
,,,,,131010363.0,137989799.0,132230833.0,118021745.0,,,,132808476.0,138595989.0
,,,,,138153786.0,120225451.0,133660339.0,134512242.0,,,,120639265.0,120946326.0
,,,,,127278906.0,128507563.0,135282357.0,123661944.0,,,,120635165.0,138653335.0
,,,,,118456123.0,122330797.0,127819450.0,133930619.0,,,,118402851.0,141614745.0
,,,,,117968703.0,132230833.0,132816572.0,139128446.0,,,,122367780.0,145936029.0
,,,,,118013756.0,133660339.0,118832832.0,141741698.0,,,,126799653.0,120704670.0
,,,,,123076415.0,135282357.0,118533828.0,123129478.0,,,,129097505.0,121740964.0
,,,,,125005635.0,127819450.0,128999109.0,121900681.0,,,,146865956.0,118025893.0
,,,,,133164868.0,132816572.0,118443720.0,143605385.0,,,,132259621.0,142986917.0
,,,,,127373127.0,118832832.0,132779720.0,128589451.0,,,,118529835.0,137989799.0
,,,,,118493009.0,118533828.0,142442185.0,139185806.0,,,,122363691.0,120225451.0
,,,,,123060049.0,128999109.0,119811795.0,145157774.0,,,,128069425.0,128507563.0
,,,,,123305812.0,118443720.0,132759251.0,124415632.0,,,,118505265.0,122330797.0
,,,,,132751189.0,132779720.0,120733395.0,119692946.0,,,,119643954.0,132230833.0
,,,,,135266134.0,142442185.0,123190996.0,138595989.0,,,,119729978.0,133660339.0
,,,,,121765724.0,132759251.0,120643287.0,120946326.0,,,,131010363.0,135282357.0
,,,,,117985119.0,120733395.0,133922519.0,138653335.0,,,,138153786.0,127819450.0
,,,,,128544608.0,123190996.0,134676186.0,141614745.0,,,,118456123.0,132816572.0
,,,,,138739552.0,120643287.0,124260060.0,130444954.0,,,,117968703.0,118832832.0
,,,,,133242731.0,133922519.0,146722526.0,145936029.0,,,,118013756.0,118533828.0
,,,,,129859437.0,134676186.0,124260063.0,120704670.0,,,,123076415.0,128999109.0
,,,,,125128567.0,124260060.0,124407519.0,132120225.0,,,,125005635.0,118443720.0
,,,,,139759480.0,146722526.0,124780257.0,121740964.0,,,,133164868.0,132779720.0
,,,,,120663929.0,124260063.0,123104996.0,118025893.0,,,,127373127.0,142442185.0
,,,,,128958328.0,124407519.0,138559204.0,142986917.0,,,,120110923.0,119811795.0
,,,,,129003387.0,124780257.0,130952937.0,120225451.0,,,,118493009.0,132759251.0
,,,,,119644027.0,123104996.0,134033129.0,128507563.0,,,,123060049.0,120733395.0
,,,,,142442365.0,138559204.0,121933555.0,122330797.0,,,,123305812.0,123190996.0
,,,,,119611266.0,130952937.0,146812662.0,132230833.0,,,,132751189.0,120643287.0
,,,,,129691525.0,134033129.0,119746296.0,133660339.0,,,,135266134.0,133922519.0
,,,,,119660423.0,121933555.0,145936122.0,135282357.0,,,,121765724.0,134676186.0
,,,,,119725960.0,146812662.0,124858107.0,127819450.0,,,,117985119.0,124260060.0
,,,,,118022030.0,119746296.0,117989115.0,132816572.0,,,,128544608.0,146722526.0
,,,,,125046671.0,145936122.0,126672646.0,118832832.0,,,,138739552.0,124260063.0
,,,,,124268435.0,124858107.0,124251911.0,118533828.0,,,,120180584.0,124407519.0
,,,,,137138070.0,117989115.0,125001480.0,128999109.0,,,,133242731.0,124780257.0
,,,,,138743707.0,121372417.0,139177742.0,118443720.0,,,,125128567.0,123104996.0
,,,,,146595740.0,126672646.0,139157262.0,132779720.0,,,,139759480.0,138559204.0
,,,,,134213534.0,124251911.0,131522319.0,142442185.0,,,,120663929.0,130952937.0
,,,,,132042657.0,125001480.0,132620053.0,119811795.0,,,,128958328.0,134033129.0
,,,,,121483189.0,121958158.0,130891544.0,132759251.0,,,,129003387.0,121933555.0
,,,,,136638390.0,139177742.0,121958171.0,120733395.0,,,,119644027.0,146812662.0
,,,,,134107066.0,139157262.0,123793180.0,123190996.0,,,,120086396.0,119746296.0
,,,,,138055611.0,131522319.0,125570844.0,120643287.0,,,,142442365.0,145936122.0
,,,,,140304315.0,132620053.0,125034267.0,133922519.0,,,,119611266.0,124858107.0
,,,,,119721918.0,130891544.0,131796767.0,134676186.0,,,,129691525.0,117989115.0
,,,,,133160894.0,121958171.0,132808476.0,124260060.0,,,,119660423.0,121372417.0
,,,,,131563458.0,123793180.0,120639265.0,124260063.0,,,,119725960.0,126672646.0
,,,,,133935045.0,125570844.0,120635165.0,124407519.0,,,,118022030.0,124251911.0
,,,,,125415365.0,125034267.0,118402851.0,124780257.0,,,,125046671.0,125001480.0
,,,,,118046662.0,132808476.0,122367780.0,123104996.0,,,,146214799.0,139177742.0
,,,,,118431688.0,120639265.0,126799653.0,138559204.0,,,,123056017.0,139157262.0
,,,,,121290701.0,120635165.0,129097505.0,130952937.0,,,,124268435.0,131522319.0
,,,,,124284878.0,118402851.0,146865956.0,134033129.0,,,,137138070.0,132620053.0
,,,,,135954389.0,122367780.0,132259621.0,121933555.0,,,,138743707.0,130891544.0
,,,,,126873558.0,126799653.0,118529835.0,146812662.0,,,,146595740.0,121958171.0
,,,,,134086615.0,129097505.0,122363691.0,119746296.0,,,,134213534.0,123793180.0
,,,,,124440538.0,146865956.0,128069425.0,145936122.0,,,,132042657.0,125570844.0
,,,,,123391965.0,132259621.0,119643954.0,124858107.0,,,,121483189.0,125034267.0
,,,,,120754143.0,118529835.0,119729978.0,117989115.0,,,,136638390.0,132808476.0
,,,,,139153378.0,122363691.0,131010363.0,121372417.0,,,,134107066.0,120639265.0
,,,,,118501352.0,128069425.0,138153786.0,126672646.0,,,,138055611.0,120635165.0
,,,,,124342250.0,118505265.0,127278906.0,124251911.0,,,,140304315.0,118402851.0
,,,,,118058987.0,119643954.0,118456123.0,125001480.0,,,,133160894.0,122367780.0
,,,,,142258154.0,119729978.0,117968703.0,121958158.0,,,,131563458.0,126799653.0
,,,,,120242160.0,131010363.0,118013756.0,139177742.0,,,,133935045.0,129097505.0
,,,,,142225393.0,138153786.0,123076415.0,139157262.0,,,,125415365.0,146865956.0
,,,,,124981234.0,127278906.0,125005635.0,131522319.0,,,,118046662.0,132259621.0
,,,,,139255793.0,118456123.0,133164868.0,132620053.0,,,,118431688.0,118529835.0
,,,,,131559412.0,117968703.0,127373127.0,130891544.0,,,,124284878.0,122363691.0
,,,,,135262196.0,118013756.0,120110923.0,121958171.0,,,,135954389.0,128069425.0
,,,,,125399032.0,123076415.0,118493009.0,123793180.0,,,,126873558.0,118505265.0
,,,,,117985275.0,125005635.0,123060049.0,125570844.0,,,,134086615.0,119643954.0
,,,,,118579196.0,133164868.0,123305812.0,125034267.0,,,,124440538.0,119729978.0
,,,,,146829309.0,127373127.0,132751189.0,131796767.0,,,,123391965.0,131010363.0
,,,,,131059710.0,120110923.0,135266134.0,132808476.0,,,,120754143.0,138153786.0
,,,,,,118493009.0,121765724.0,120639265.0,,,,139153378.0,127278906.0
,,,,,,123060049.0,117985119.0,120635165.0,,,,118501352.0,118456123.0
,,,,,,123305812.0,128544608.0,118402851.0,,,,124342250.0,117968703.0
,,,,,,132751189.0,138739552.0,122367780.0,,,,118058987.0,118013756.0
,,,,,,135266134.0,120180584.0,126799653.0,,,,142258154.0,123076415.0
,,,,,,121765724.0,133242731.0,129097505.0,,,,120242160.0,125005635.0
,,,,,,117985119.0,129859437.0,146865956.0,,,,142225393.0,133164868.0
,,,,,,128544608.0,125128567.0,132259621.0,,,,124981234.0,127373127.0
,,,,,,138739552.0,139759480.0,118529835.0,,,,139255793.0,120110923.0
,,,,,,120180584.0,120663929.0,122363691.0,,,,131559412.0,118493009.0
,,,,,,133242731.0,128958328.0,128069425.0,,,,135262196.0,123060049.0
,,,,,,129859437.0,129003387.0,118505265.0,,,,125399032.0,123305812.0
,,,,,,125128567.0,119644027.0,119643954.0,,,,117985275.0,132751189.0
,,,,,,139759480.0,120086396.0,119729978.0,,,,118579196.0,135266134.0
,,,,,,120663929.0,142442365.0,131010363.0,,,,146829309.0,121765724.0
,,,,,,128958328.0,119611266.0,138153786.0,,,,131059710.0,117985119.0
,,,,,,129003387.0,129691525.0,127278906.0,,,,,128544608.0
,,,,,,119644027.0,119660423.0,118456123.0,,,,,138739552.0
,,,,,,120086396.0,119725960.0,117968703.0,,,,,120180584.0
,,,,,,142442365.0,118022030.0,118013756.0,,,,,133242731.0
,,,,,,119611266.0,125046671.0,123076415.0,,,,,129859437.0
,,,,,,129691525.0,146214799.0,125005635.0,,,,,125128567.0
,,,,,,119660423.0,123056017.0,133164868.0,,,,,139759480.0
,,,,,,119725960.0,124268435.0,127373127.0,,,,,120663929.0
,,,,,,118022030.0,137138070.0,120110923.0,,,,,128958328.0
,,,,,,125046671.0,138743707.0,118493009.0,,,,,129003387.0
,,,,,,146214799.0,146595740.0,123060049.0,,,,,119644027.0
,,,,,,123056017.0,134213534.0,123305812.0,,,,,120086396.0
,,,,,,124268435.0,132042657.0,132751189.0,,,,,142442365.0
,,,,,,137138070.0,121483189.0,135266134.0,,,,,119611266.0
,,,,,,138743707.0,136638390.0,121765724.0,,,,,129691525.0
,,,,,,146595740.0,134107066.0,117985119.0,,,,,119660423.0
,,,,,,134213534.0,138055611.0,128544608.0,,,,,119725960.0
,,,,,,132042657.0,140304315.0,138739552.0,,,,,118022030.0
,,,,,,121483189.0,119721918.0,120180584.0,,,,,125046671.0
,,,,,,136638390.0,133160894.0,133242731.0,,,,,146214799.0
,,,,,,134107066.0,131563458.0,129859437.0,,,,,123056017.0
,,,,,,138055611.0,133935045.0,125128567.0,,,,,124268435.0
,,,,,,140304315.0,125415365.0,139759480.0,,,,,137138070.0
,,,,,,119721918.0,118046662.0,120663929.0,,,,,138743707.0
,,,,,,133160894.0,118431688.0,128958328.0,,,,,146595740.0
,,,,,,131563458.0,121290701.0,129003387.0,,,,,134213534.0
,,,,,,133935045.0,124284878.0,119644027.0,,,,,132042657.0
,,,,,,125415365.0,135954389.0,120086396.0,,,,,121483189.0
,,,,,,118046662.0,126873558.0,142442365.0,,,,,136638390.0
,,,,,,118431688.0,134086615.0,119611266.0,,,,,134107066.0
,,,,,,121290701.0,124440538.0,129691525.0,,,,,138055611.0
,,,,,,124284878.0,123391965.0,119660423.0,,,,,140304315.0
,,,,,,135954389.0,120754143.0,119725960.0,,,,,119721918.0
,,,,,,126873558.0,139153378.0,118022030.0,,,,,133160894.0
,,,,,,134086615.0,118501352.0,125046671.0,,,,,131563458.0
,,,,,,124440538.0,124342250.0,146214799.0,,,,,133935045.0
,,,,,,123391965.0,118058987.0,123056017.0,,,,,125415365.0
,,,,,,120754143.0,142258154.0,124268435.0,,,,,118046662.0
,,,,,,139153378.0,120242160.0,137138070.0,,,,,118431688.0
,,,,,,118501352.0,142225393.0,138743707.0,,,,,121290701.0
,,,,,,124342250.0,124981234.0,146595740.0,,,,,124284878.0
,,,,,,118058987.0,139255793.0,134213534.0,,,,,135954389.0
,,,,,,142258154.0,131559412.0,132042657.0,,,,,126873558.0
,,,,,,120242160.0,135262196.0,121483189.0,,,,,134086615.0
,,,,,,142225393.0,125399032.0,136638390.0,,,,,124440538.0
,,,,,,124981234.0,117985275.0,134107066.0,,,,,123391965.0
,,,,,,139255793.0,118579196.0,138055611.0,,,,,120754143.0
,,,,,,131559412.0,146829309.0,140304315.0,,,,,139153378.0
,,,,,,135262196.0,131059710.0,119721918.0,,,,,118501352.0
,,,,,,125399032.0,,133160894.0,,,,,124342250.0
,,,,,,117985275.0,,131563458.0,,,,,118058987.0
,,,,,,118579196.0,,133935045.0,,,,,142258154.0
,,,,,,146829309.0,,125415365.0,,,,,120242160.0
,,,,,,131059710.0,,118046662.0,,,,,142225393.0
,,,,,,,,118431688.0,,,,,124981234.0
,,,,,,,,121290701.0,,,,,139255793.0
,,,,,,,,124284878.0,,,,,131559412.0
,,,,,,,,135954389.0,,,,,135262196.0
,,,,,,,,126873558.0,,,,,125399032.0
,,,,,,,,134086615.0,,,,,117985275.0
,,,,,,,,124440538.0,,,,,118579196.0
,,,,,,,,123391965.0,,,,,146829309.0
,,,,,,,,120754143.0,,,,,131059710.0
,,,,,,,,139153378.0,,,,,
,,,,,,,,118501352.0,,,,,
,,,,,,,,124342250.0,,,,,
,,,,,,,,118058987.0,,,,,
,,,,,,,,142258154.0,,,,,
,,,,,,,,120242160.0,,,,,
,,,,,,,,142225393.0,,,,,
,,,,,,,,124981234.0,,,,,
,,,,,,,,139255793.0,,,,,
,,,,,,,,131559412.0,,,,,
,,,,,,,,135262196.0,,,,,
,,,,,,,,125399032.0,,,,,
