ciudad,mes,week::multi-filter,category::multi-filter,subcategoria,microsegment,GMV ALL,%_GMV SD/ALL,%_GMV SDMS/ALL,Orders ALL,PEN_orders ALL,%_orders SD/ALL,%_orders SDMS/ALL,Users ALL,PEN_users ALL,%_users SD/ALL,%_users SDMS/ALL,SPEND ALL,SPEND SD,SPEND SDMS,AOV ALL,AOV SD,AOV SDMS,ARPU ALL,ARPU SD,Contribution ARPU by SD,ARPU SDMS,Contribution ARPU by SDMS,SD_GMV,SD_DISCOUNT,SD DISCOUNT_OVER_GMV,SDMS_GMV,SDMS_DISCOUNT,SDMS DISCOUNT_OVER_GMV
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Cerdo Congelado,comidaespecializada,20244.444293903074,7.2994062465599265,0.3406283255767293,601,5.66927648335063,0.6037166305065562,0.047165361758324705,541,6.46201624462494,0.7644529383659818,0.05972288580984233,37.42041459131807,23.08944111516415,13.791662324127149,33.68459949068731,23.08944111516415,13.791662324127149,2.41811326969697,0.17650791105715546,7.299406246559942,0.008236778741117504,0.3406283255767299,1477.7242313705055,220.72789999999998,14.937015670054171,68.95831162063575,9.87389,0.6681821811125426
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Cerdo Congelado,comidarapida,20244.444293903074,7.2994062465599265,0.7440380467509861,601,5.66927648335063,0.6037166305065562,0.06603150646165458,541,6.46201624462494,0.7644529383659818,0.08361204013377926,37.42041459131807,23.08944111516415,21.518052557135412,33.68459949068731,23.08944111516415,21.518052557135412,2.41811326969697,0.17650791105715546,7.299406246559942,0.017991682740079777,0.7440380467509876,1477.7242313705055,220.72789999999998,14.937015670054171,150.6263678999479,22.5878,1.5285531305831737
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Cerdo Congelado,fonda,20244.444293903074,7.2994062465599265,3.277860165810943,601,5.66927648335063,0.6037166305065562,0.2735590981982833,541,6.46201624462494,0.7644529383659818,0.3463927376970855,37.42041459131807,23.08944111516415,22.88222673447018,33.68459949068731,23.08944111516415,22.88222673447018,2.41811326969697,0.17650791105715546,7.299406246559942,0.07926237163158567,3.2778601658109494,1477.7242313705055,220.72789999999998,14.937015670054171,663.5845752996353,99.53459,6.735667446400828
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Cerdo Congelado,other,20244.444293903074,7.2994062465599265,1.2993586675801707,601,5.66927648335063,0.6037166305065562,0.12262994057164422,541,6.46201624462494,0.7644529383659818,0.15527950310559005,37.42041459131807,23.08944111516415,20.23445704894376,33.68459949068731,23.08944111516415,20.23445704894376,2.41811326969697,0.17650791105715546,7.299406246559942,0.03141996436171391,1.2993586675801734,1477.7242313705055,220.72789999999998,14.937015670054171,263.0479416362689,38.99218,2.6386641818708596
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Cerdo Congelado,taqueria,20244.444293903074,7.2994062465599265,1.6375210408410972,601,5.66927648335063,0.6037166305065562,0.09433072351664941,541,6.46201624462494,0.7644529383659818,0.11944577161968466,37.42041459131807,23.08944111516415,33.15070349140177,33.68459949068731,23.08944111516415,33.15070349140177,2.41811326969697,0.17650791105715546,7.299406246559942,0.03959711358265859,1.6375210408411005,1477.7242313705055,220.72789999999998,14.937015670054171,331.5070349140177,49.73944,3.365948730086769
CMX,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Cerdo Fresco,fonda,5381.033079729025,8.390775812096996,1.2767520320790764,143,1.02840704782452,0.08629989212513454,0.01438331535418909,122,1.20422465699339,0.11844832691738263,0.019741387819563774,44.106828522369064,37.62586850790342,34.35122459614382,37.629601956147035,37.62586850790342,34.35122459614382,0.53114530448416,0.04456721173574596,8.39077581209702,0.006781408468294131,1.2767520320790804,451.51042209484103,67.72522,14.999702484336922,68.70244919228765,10.30536,2.2824190751094844
CMX,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Cerdo Fresco,other,5381.033079729025,8.390775812096996,4.538226912629743,143,1.02840704782452,0.08629989212513454,0.04314994606256727,122,1.20422465699339,0.11844832691738263,0.05922416345869132,44.106828522369064,37.62586850790342,40.70058190029529,37.629601956147035,37.62586850790342,40.70058190029529,0.53114530448416,0.04456721173574596,8.39077581209702,0.024104579153269415,4.5382269126297565,451.51042209484103,67.72522,14.999702484336922,244.20349140177174,36.62508,8.11167986556616
CMX,2022-07-01 00:00,29,"Carne, Pollo & Pescados",Cerdo Fresco,taqueria,5381.033079729025,8.390775812096996,2.5757968673881746,143,1.02840704782452,0.08629989212513454,0.02876663070837818,122,1.20422465699339,0.11844832691738263,0.03948277563912755,44.106828522369064,37.62586850790342,34.65112037519541,37.629601956147035,37.62586850790342,34.65112037519541,0.53114530448416,0.04456721173574596,8.39077581209702,0.013681224114182416,2.575796867388182,451.51042209484103,67.72522,14.999702484336922,138.60448150078165,20.79478,4.60560354366128
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,cafeteria,8883.100984887962,3.43374291209621,0.4000616943925859,398,3.75436279596265,0.2829921705499485,0.02829921705499485,360,4.30004777830865,0.3583373148590541,0.035833731485905414,24.675280513577672,10.167428348097967,11.845961438249088,22.31934920826121,10.167428348097967,11.845961438249088,1.06104885151552,0.03643368973279254,3.4337429120962226,0.004244850013706078,0.4000616943925873,305.02285044293905,45.59053,14.946594962900548,35.53788431474727,5.3309,1.7477051284055378
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,comidaespecializada,8883.100984887962,3.43374291209621,0.39292129721477426,398,3.75436279596265,0.2829921705499485,0.00943307235166495,360,4.30004777830865,0.3583373148590541,0.011944577161968471,24.675280513577672,10.167428348097967,34.90359562272017,22.31934920826121,10.167428348097967,34.90359562272017,1.06104885151552,0.03643368973279254,3.4337429120962226,0.00416908691145726,0.39292129721477564,305.02285044293905,45.59053,14.946594962900548,34.90359562272017,5.23731,1.7170221812544988
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,comidarapida,8883.100984887962,3.43374291209621,0.31813162035025144,398,3.75436279596265,0.2829921705499485,0.0377322894066598,360,4.30004777830865,0.3583373148590541,0.047778308647873885,24.675280513577672,10.167428348097967,7.064988275143304,22.31934920826121,10.167428348097967,7.064988275143304,1.06104885151552,0.03643368973279254,3.4337429120962226,0.003375531904034069,0.31813162035025255,305.02285044293905,45.59053,14.946594962900548,28.259953100573217,4.23775,1.3893221422087394
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,fonda,8883.100984887962,3.43374291209621,0.5910198022895004,398,3.75436279596265,0.2829921705499485,0.06603150646165465,360,4.30004777830865,0.3583373148590541,0.0836120401337793,24.675280513577672,10.167428348097967,7.5001265540087845,22.31934920826121,10.167428348097967,7.5001265540087845,1.06104885151552,0.03643368973279254,3.4337429120962226,0.0062710088244220625,0.5910198022895025,305.02285044293905,45.59053,14.946594962900548,52.50088587806149,7.87285,2.581068922727408
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,jugueriacomidasaludable,8883.100984887962,3.43374291209621,0.272804001279126,398,3.75436279596265,0.2829921705499485,0.0377322894066598,360,4.30004777830865,0.3583373148590541,0.047778308647873885,24.675280513577672,10.167428348097967,6.058363731109953,22.31934920826121,10.167428348097967,6.058363731109953,1.06104885151552,0.03643368973279254,3.4337429120962226,0.0028945837224605615,0.27280400127912696,305.02285044293905,45.59053,14.946594962900548,24.233454924439812,3.47681,1.139852307770106
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,other,8883.100984887962,3.43374291209621,1.0639238724924072,398,3.75436279596265,0.2829921705499485,0.06603150646165465,360,4.30004777830865,0.3583373148590541,0.0836120401337793,24.675280513577672,10.167428348097967,13.50134742797588,22.31934920826121,10.167428348097967,13.50134742797588,1.06104885151552,0.03643368973279254,3.4337429120962226,0.011288752030080172,1.0639238724924107,305.02285044293905,45.59053,14.946594962900548,94.50943199583116,14.17488,4.647153476998835
CMX,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Pollo Fresco,taqueria,8883.100984887962,3.43374291209621,0.39488062407756513,398,3.75436279596265,0.2829921705499485,0.0377322894066598,360,4.30004777830865,0.3583373148590541,0.047778308647873885,24.675280513577672,10.167428348097967,8.76941115164148,22.31934920826121,10.167428348097967,8.76941115164148,1.06104885151552,0.03643368973279254,3.4337429120962226,0.004189876326632338,0.3948806240775665,305.02285044293905,45.59053,14.946594962900548,35.07764460656592,5.26003,1.7244708035354224
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,cafeteria,47635.0047,17.42755965341597,1.7589924649116984,1135,8.78482972136223,3.645510835913313,0.3405572755417957,1084,11.2424808131093,4.791537025513373,0.43559427504667025,43.94373127306273,17.96887199134199,19.949908174603173,41.969167136563875,17.625517749469214,19.043094166666666,4.94036555693839,0.8609851545322537,17.42755965341596,0.08690065788563911,1.7589924649116977,8301.61886,697.8124998,8.40574003177014,837.8961433333334,71.4685,0.8608983525413259
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,comidaespecializada,47635.0047,17.42755965341597,0.5617833041450992,1135,8.78482972136223,3.645510835913313,0.1470588235294118,1084,11.2424808131093,4.791537025513373,0.18668326073428723,43.94373127306273,17.96887199134199,14.866972407407408,41.969167136563875,17.625517749469214,14.084500175438597,4.94036555693839,0.8609851545322537,17.42755965341596,0.027754148862614916,0.5617833041450991,8301.61886,697.8124998,8.40574003177014,267.60550333333333,22.8527333,0.2752804445180226
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,comidarapida,47635.0047,17.42755965341597,1.741590920146727,1135,8.78482972136223,3.645510835913313,0.2554179566563468,1084,11.2424808131093,4.791537025513373,0.3422526446795266,43.94373127306273,17.96887199134199,25.139603535353537,41.969167136563875,17.625517749469214,25.139603535353537,4.94036555693839,0.8609851545322537,17.42755965341596,0.08604095796169527,1.7415909201467263,8301.61886,697.8124998,8.40574003177014,829.6069166666666,66.0638,0.7957941832082616
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,corrientazo,47635.0047,17.42755965341597,2.175868327352133,1135,8.78482972136223,3.645510835913313,0.8204334365325079,1084,11.2424808131093,4.791537025513373,1.0682431030906436,43.94373127306273,17.96887199134199,10.062863883495146,41.969167136563875,17.625517749469214,9.778065849056604,4.94036555693839,0.8609851545322537,17.42755965341596,0.1074958494088362,2.175868327352132,8301.61886,697.8124998,8.40574003177014,1036.47498,87.4166666,1.0530074684734443
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,empanadasarepas,47635.0047,17.42755965341597,1.1299573567586947,1135,8.78482972136223,3.645510835913313,0.325077399380805,1084,11.2424808131093,4.791537025513373,0.43559427504667025,43.94373127306273,17.96887199134199,12.815600952380953,41.969167136563875,17.625517749469214,12.815600952380953,4.94036555693839,0.8609851545322537,17.42755965341596,0.05582402406139799,1.1299573567586945,8301.61886,697.8124998,8.40574003177014,538.25524,45.4544333,0.5475369812388616
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,other,47635.0047,17.42755965341597,4.239681482246885,1135,8.78482972136223,3.645510835913313,0.6114551083591332,1084,11.2424808131093,4.791537025513373,0.7985895042522287,43.94373127306273,17.96887199134199,26.22821393939394,41.969167136563875,17.625517749469214,25.56420852320675,4.94036555693839,0.8609851545322537,17.42755965341596,0.20945576367282007,4.239681482246884,8301.61886,697.8124998,8.40574003177014,2019.5724733333334,169.3348333,2.039780868716009
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,panaderiapasteleria,47635.0047,17.42755965341597,5.218874506937262,1135,8.78482972136223,3.645510835913313,0.998452012383901,1084,11.2424808131093,4.791537025513373,1.3275254096660427,43.94373127306273,17.96887199134199,19.421961848958333,41.969167136563875,17.625517749469214,19.27140400516796,4.94036555693839,0.8609851545322537,17.42755965341596,0.25783147860056665,5.218874506937261,8301.61886,697.8124998,8.40574003177014,2486.0111166666666,212.1475333,2.555495944558457
BOG,2022-07-01 00:00,30,Bebidas,Gaseosas,parrillaasadero,47635.0047,17.42755965341597,0.6008112909174682,1135,8.78482972136223,3.645510835913313,0.1470588235294118,1084,11.2424808131093,4.791537025513373,0.1970545529973032,43.94373127306273,17.96887199134199,15.06297298245614,41.969167136563875,17.625517749469214,15.06297298245614,4.94036555693839,0.8609851545322537,17.42755965341596,0.0296822740786835,0.600811290917468,8301.61886,697.8124998,8.40574003177014,286.19648666666666,23.074,0.27794578851575946
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",cafeteria,9283.779144285714,19.009520442674173,1.4363715242200519,1638,10.5398622997233,2.8247860498037416,0.22521073290007051,1572,14.9514932470991,4.1753852006848,0.33288948069241,5.905711923845875,4.020049873088188,3.8099874285714286,5.667752835339264,4.020049873088188,3.8099874285714286,0.882992119486943,0.16785256746107222,19.009520442674155,0.012683047365417532,1.4363715242200505,1764.8018942857143,168.79144000000002,9.564327902555695,133.34956,13.43752,0.7614180403766339
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",comidaespecializada,9283.779144285714,19.009520442674173,1.2834372835170484,1638,10.5398622997233,2.8247860498037416,0.1479956244771892,1572,14.9514932470991,4.1753852006848,0.21875594445501229,5.905711923845875,4.020049873088188,5.180499254658385,5.667752835339264,4.020049873088188,5.180499254658385,0.882992119486943,0.16785256746107222,19.009520442674155,0.01133265007201282,1.2834372835170471,1764.8018942857143,168.79144000000002,9.564327902555695,119.15148285714285,10.57836,0.5994077881631855
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",comidarapida,9283.779144285714,19.009520442674173,1.9176535104914345,1638,10.5398622997233,2.8247860498037416,0.2959912489543784,1572,14.9514932470991,4.1753852006848,0.43751188891002457,5.905711923845875,4.020049873088188,3.870232971014493,5.667752835339264,4.020049873088188,3.870232971014493,0.882992119486943,0.16785256746107222,19.009520442674155,0.016932729376704068,1.9176535104914325,1764.8018942857143,168.79144000000002,9.564327902555695,178.03071666666668,17.62668,0.9987908590235405
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",corrientazo,9283.779144285714,19.009520442674173,5.1997766839430195,1638,10.5398622997233,2.8247860498037416,0.7657164918602397,1572,14.9514932470991,4.1753852006848,1.131824234354194,5.905711923845875,4.020049873088188,4.0566032212885155,5.667752835339264,4.020049873088188,4.0566032212885155,0.882992119486943,0.16785256746107222,19.009520442674155,0.045913618350136305,5.199776683943015,1764.8018942857143,168.79144000000002,9.564327902555695,482.73578333333336,46.1426,2.614605081137209
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",empanadasarepas,9283.779144285714,19.009520442674173,1.0594161975571992,1638,10.5398622997233,2.8247860498037416,0.2380799176372174,1572,14.9514932470991,4.1753852006848,0.3519117367319763,5.905711923845875,4.020049873088188,2.6582124324324323,5.667752835339264,4.020049873088188,2.6582124324324323,0.882992119486943,0.16785256746107222,19.009520442674155,0.009354561536998283,1.0594161975571983,1764.8018942857143,168.79144000000002,9.564327902555695,98.35386,9.96268,0.5645211528987107
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",other,9283.779144285714,19.009520442674173,2.651201586925915,1638,10.5398622997233,2.8247860498037416,0.3732063573772597,1572,14.9514932470991,4.1753852006848,0.5516454251474223,5.905711923845875,4.020049873088188,4.24365,5.667752835339264,4.020049873088188,4.24365,0.882992119486943,0.16785256746107222,19.009520442674155,0.023409901084268582,2.6512015869259127,1764.8018942857143,168.79144000000002,9.564327902555695,246.1317,24.62964,1.395603669723428
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",panaderiapasteleria,9283.779144285714,19.009520442674173,4.701448637583029,1638,10.5398622997233,2.8247860498037416,0.6370246444887709,1572,14.9514932470991,4.1753852006848,0.9416016739585311,5.905711923845875,4.020049873088188,4.408809172679173,5.667752835339264,4.020049873088188,4.408809172679173,0.882992119486943,0.16785256746107222,19.009520442674155,0.04151342097158436,4.701448637583025,1764.8018942857143,168.79144000000002,9.564327902555695,436.47210809523807,39.15796,2.2188303472922546
BOG,2022-07-01 00:00,29,Aseo e Higiene,"Detergente, Jabón & Lavalozas",parrillaasadero,9283.779144285714,19.009520442674173,0.7602150184364758,1638,10.5398622997233,2.8247860498037416,0.14156103210861576,1572,14.9514932470991,4.1753852006848,0.20924481643522916,5.905711923845875,4.020049873088188,3.2080310606060607,5.667752835339264,4.020049873088188,3.2080310606060607,0.882992119486943,0.16785256746107222,19.009520442674155,0.006712638703950285,0.760215018436475,1764.8018942857143,168.79144000000002,9.564327902555695,70.57668333333334,7.256,0.4111509639407313
BHZ,2022-07-01 00:00,26,Mercearia,Farinhas e Misturas,,1166.7319587628865,0,0,149,13.1975199291408,0,0,149,13.6948529411765,0,0,7.8304158306234,,,7.8304158306234,,,1.07236393268648,0,0,0,0,,,,,,
BOG,2022-07-01 00:00,28,Desechables,Complementos,,109.17179333333333,0,0,31,0.177609716970322,0,0,30,0.25779840164991,0,0,3.639059777777778,,,3.521670752688172,,,0.00938143794219587,0,0,0,0,,,,,,
MDE,2022-07-01 00:00,26,Desechables,Contenedores,,1222.4157166666666,0,0,64,12.6482213438735,0,0,64,12.85140562249,0,0,19.100245572916666,,,19.100245572916666,,,2.4546500334672,0,0,0,0,,,,,,
BAQ,2022-07-01 00:00,28,Desechables,Vasos,comidaespecializada,1317.1455480952382,20.60846100563516,0.5059911571380951,466,9.03450949980613,1.8030244280728975,0.038774718883288116,452,12.4517906336088,2.561983471074377,0.0550964187327823,2.914038823219553,2.9187465232974907,3.33232,2.8264925924790516,2.9187465232974907,3.33232,0.362850013249377,0.07477780348943976,20.60846100563513,0.0018359889807162513,0.5059911571380944,271.44342666666665,13.971386500000001,5.1470712227476065,6.66464,0.45384,0.1671950599700161
